file_time,file_name,file_md5
2020-12-02T12:20:31,building_list_chi.csv,32152760C6ABD95F431AA690F213CA8C
2020-12-02T09:25:37,building_list_eng.csv,015F0B53E8EF56904845019AB79174D5
2020-12-02T09:25:37,enhanced_sur_covid_19_chi.csv,B4AE63BAE3EF780945AC874804B86680
2020-12-02T12:20:33,googleapis_maps.csv,9C818482313DB8B2DF8D926D4BA10C11
2020-12-02T09:25:38,latest_situation_of_reported_cases_covid_19_chi.csv,B5CC1DE62EE467BE53C6226D3C41C4DE
